06.03.2014 14:01:51.583 //-------------- 06.03.2014 14:01:51 -------------------------
06.03.2014 14:01:51.705 Configuration XML has been opened ... 
06.03.2014 14:02:32.407 Совпали: b5671a568cc5c63e625299ce88d8ea5b *Webclient\interface\interface\skins\metro2\i\op\int_city.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: c66c92405b3a80e1c7b78c0838bd6663 *Webclient\interface\interface\skins\metro2\i\op\int_citytel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: f05cb5a40e7b05d70bc8e8b6e2d6bcba *Webclient\interface\interface\skins\metro2\i\op\int_com.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 0632fee4f88bca47f1a189f2ebc1a9bf *Webclient\interface\interface\skins\metro2\i\op\int_comintel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 59ea09b38c433d61a20af9f6ce9e4ad6 *Webclient\interface\interface\skins\metro2\i\op\int_comlink.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 035202f9ac43d703f09f0e081908f21b *Webclient\interface\interface\skins\metro2\i\op\int_comtelsvyaz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 7d6065ae9daeb780f3864d319a8ac841 *Webclient\interface\interface\skins\metro2\i\op\int_comutator.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 5bdd8772c6cabf2d22e08e3eb1b2f2b2 *Webclient\interface\interface\skins\metro2\i\op\int_com_cts.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 5d7eabb861e425164c7ae9a40a47446c *Webclient\interface\interface\skins\metro2\i\op\int_com_krd.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 8d0ddd4d48973140a76999faab0a08e3 *Webclient\interface\interface\skins\metro2\i\op\int_com_rost.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 908e7b407d0044d9f1baae6e268f37e8 *Webclient\interface\interface\skins\metro2\i\op\int_com_sochi.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 1f4769938a543260c1cf851ae0f80b18 *Webclient\interface\interface\skins\metro2\i\op\int_com_str.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 302e9bc7d0c8cacae12091f877349ada *Webclient\interface\interface\skins\metro2\i\op\int_com_yug.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: f33002527646e3512ff06dfaeebd64f0 *Webclient\interface\interface\skins\metro2\i\op\int_concordtelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: c5a6a37f1eed5d3733fedd118fb17c42 *Webclient\interface\interface\skins\metro2\i\op\int_consultant_internet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 4fef4f38e99e41ad6becb40df307183f *Webclient\interface\interface\skins\metro2\i\op\int_convex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 89ec980061f87b79bf3516b1fcea43fb *Webclient\interface\interface\skins\metro2\i\op\int_corbina.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: ffa40ededc4699592adf964d3cd29985 *Webclient\interface\interface\skins\metro2\i\op\int_corvet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 4730dc499e33d997c29d78bd1b906fe2 *Webclient\interface\interface\skins\metro2\i\op\int_crossnet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: dbe599c15a28dc7ee629369ad75746f7 *Webclient\interface\interface\skins\metro2\i\op\int_datacom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.407 Совпали: 513da04e7e97183c24a7ddebf5c5cc1f *Webclient\interface\interface\skins\metro2\i\op\int_dataus.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 3260292a69e1d5aaa191daa0e526c946 *Webclient\interface\interface\skins\metro2\i\op\int_deguninonet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 809fe9cb19cc1fbab29a56a14f6f79ce *Webclient\interface\interface\skins\metro2\i\op\int_deltatel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 7c27805cf6ff5758675813d56b63a3e3 *Webclient\interface\interface\skins\metro2\i\op\int_di-ex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 4a1d5ad82f1f6a99dbd74dfe2e720d9d *Webclient\interface\interface\skins\metro2\i\op\int_diamondnetwork.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: b0d3c66820bf8890cd9c1432f51e4f5b *Webclient\interface\interface\skins\metro2\i\op\int_diesel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 335cc04f8b3f7623d1794ad3646c19f6 *Webclient\interface\interface\skins\metro2\i\op\int_divan.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 28e4b142eccc1332559458de5fc6f22b *Webclient\interface\interface\skins\metro2\i\op\int_djino.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: e95c3cde44369ab4e3cdb32c3e7396eb *Webclient\interface\interface\skins\metro2\i\op\int_dns.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 7f7a4b404db1a5d4fcd544a205979a89 *Webclient\interface\interface\skins\metro2\i\op\int_domolink.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 0a0f41111a09984eeb7ef704699c66a7 *Webclient\interface\interface\skins\metro2\i\op\int_domru.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 8cd56eb4e080dfb44bd7b3afdbc6595a *Webclient\interface\interface\skins\metro2\i\op\int_ds.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 5cf541f8e7cb803c691d7d0a8c427452 *Webclient\interface\interface\skins\metro2\i\op\int_dubkiru.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 2b4e6f1d3becf3341a6b5c795605b689 *Webclient\interface\interface\skins\metro2\i\op\int_ecotel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: f6091b0443d77130ba49f45af16dfe57 *Webclient\interface\interface\skins\metro2\i\op\int_elf.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 8a49f856fb15a4c9f1f59f7ad8e5293a *Webclient\interface\interface\skins\metro2\i\op\int_elgrad.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: a50e80276cc17410dd77fdef76c7686f *Webclient\interface\interface\skins\metro2\i\op\int_eltel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: d3055abb7224153c37304a028e232d0d *Webclient\interface\interface\skins\metro2\i\op\int_elvis.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 314e75a5f5d155210b245d8413e1ac27 *Webclient\interface\interface\skins\metro2\i\op\int_enforta.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 462d3cd77e981112d62f792229ab07a9 *Webclient\interface\interface\skins\metro2\i\op\int_enter.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: b0b672afd7aacc6c32afbd819140c699 *Webclient\interface\interface\skins\metro2\i\op\int_erlayn.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 53eb9e362651cbb34994766836bfe1b3 *Webclient\interface\interface\skins\metro2\i\op\int_excom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: cdf20788aebb5f2cf828ae86230ef29b *Webclient\interface\interface\skins\metro2\i\op\int_expresstelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 3814a0408c98070aa8a9572590e35f82 *Webclient\interface\interface\skins\metro2\i\op\int_extream.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 1f1aa412425c8488539a243b116166be *Webclient\interface\interface\skins\metro2\i\op\int_fibrenet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 990404425cef0b56876b65a7e20d657b *Webclient\interface\interface\skins\metro2\i\op\int_flex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 6a7eeef5e8d51fad88ed2d7ddb3683af *Webclient\interface\interface\skins\metro2\i\op\int_fpic.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 9023c891b427cde23b6bcc5fa86118d6 *Webclient\interface\interface\skins\metro2\i\op\int_freeline.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 155620313ef8477173d5928a501fd30e *Webclient\interface\interface\skins\metro2\i\op\int_friendnetru.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: a5bfa4a913cb846b7ed9001dcaa9e49d *Webclient\interface\interface\skins\metro2\i\op\int_fryazinonet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 7a134e26180c983d4c3e13a3a2cddcbc *Webclient\interface\interface\skins\metro2\i\op\int_gelikon.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: f0ed899ab66095fa567d3d78e8ef0efd *Webclient\interface\interface\skins\metro2\i\op\int_gigabit.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 564022e2354a274316ae57f7d4d90fb9 *Webclient\interface\interface\skins\metro2\i\op\int_glazov-homenet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: cafeb1158811d90b5c46965f916447b7 *Webclient\interface\interface\skins\metro2\i\op\int_globalalaniya.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: c0b6c76f40c0a7b45fee55c1f42cedd4 *Webclient\interface\interface\skins\metro2\i\op\int_globalstar.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 99f9cbde6b0c2a3ae6f5fdac37c0eb26 *Webclient\interface\interface\skins\metro2\i\op\int_goldentelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: b4e4e8f5ed4bfd375ce74c427a44d9f5 *Webclient\interface\interface\skins\metro2\i\op\int_goldenwifi.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: c4adc54da5a22af78cea3c62b6d5188b *Webclient\interface\interface\skins\metro2\i\op\int_goldline.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: e997b38ede28ae9b3ea9fa177400a07b *Webclient\interface\interface\skins\metro2\i\op\int_golnet_telecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 145d22d3b4183b57d88ed0dcc06e6b32 *Webclient\interface\interface\skins\metro2\i\op\int_gorsv.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 75b0f1e80e84c8a4eea6cc97864f5649 *Webclient\interface\interface\skins\metro2\i\op\int_gtt.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: c27c05dfa257f58912e2677bee8bcfc6 *Webclient\interface\interface\skins\metro2\i\op\int_heliosnet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 1e84f2341210c35adbcf953da7b47139 *Webclient\interface\interface\skins\metro2\i\op\int_hnt.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: b20088d617e33407f949f10f1afbe95e *Webclient\interface\interface\skins\metro2\i\op\int_ihome.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: b75581959d15a861a044bd7f0cebf3c6 *Webclient\interface\interface\skins\metro2\i\op\int_ikosmos.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 75be7a565ff6e2680a8348da20b57048 *Webclient\interface\interface\skins\metro2\i\op\int_imsys.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 72c2831d735bfe0c1237db710c3ba460 *Webclient\interface\interface\skins\metro2\i\op\int_incomtel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 746472bdbf76d82391493d03d5455ce5 *Webclient\interface\interface\skins\metro2\i\op\int_inetcom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 4ab3f83c8f910dd9ac2cfa93a8239060 *Webclient\interface\interface\skins\metro2\i\op\int_infocenter.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: fd9e5783bd47e4b20f2f61558dd48979 *Webclient\interface\interface\skins\metro2\i\op\int_infoline.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: bfe8862271cde2ff2dc9c4b125ccaff4 *Webclient\interface\interface\skins\metro2\i\op\int_infolink.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 72c00a13d6aef961bf6098c9eec30eff *Webclient\interface\interface\skins\metro2\i\op\int_informsvyaz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 50a3fc23f9ad832f1f99f8521a031b17 *Webclient\interface\interface\skins\metro2\i\op\int_infosouz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 17f39efa428a4d43278266992da1dd4e *Webclient\interface\interface\skins\metro2\i\op\int_infosvyaz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: 373d5dcbb97895fd4b7d6d716ccdcb7c *Webclient\interface\interface\skins\metro2\i\op\int_infoteck.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.408 Совпали: ada5eddd60bc95a5a25270f6ead6ed6f *Webclient\interface\interface\skins\metro2\i\op\int_infotelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 90ea83b29481047fa8f73b5b3020a5e1 *Webclient\interface\interface\skins\metro2\i\op\int_inkomsvyaz.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 930fc15a5eab69b8c927f45ce58738cc *Webclient\interface\interface\skins\metro2\i\op\int_insis.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 87a4454b18a1748d5683ededa699092e *Webclient\interface\interface\skins\metro2\i\op\int_intercall.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: f3a64cd42147edc6501a498038420dbc *Webclient\interface\interface\skins\metro2\i\op\int_interlan.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: cc1d2afd76af559cf927dd4308b0aa6c *Webclient\interface\interface\skins\metro2\i\op\int_intertvmedia.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 5115529485c247c9029d5a936428d12f *Webclient\interface\interface\skins\metro2\i\op\int_interwave.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: d6708de0aae98deeea54330780aff8b3 *Webclient\interface\interface\skins\metro2\i\op\int_interzet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: c5b0023d39ec968fab7ef75cb753d470 *Webclient\interface\interface\skins\metro2\i\op\int_ipcity.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 7f8e288d6c8e96ca36db2e9d307d4e61 *Webclient\interface\interface\skins\metro2\i\op\int_iphome.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: ee3f7e7a77cb81b314ce28aea774be2f *Webclient\interface\interface\skins\metro2\i\op\int_irbis.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 28c35ab504b89958fed988016cbd5ab8 *Webclient\interface\interface\skins\metro2\i\op\int_ist.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 7afaf7e2ca72470951dc3ceb792025ff *Webclient\interface\interface\skins\metro2\i\op\int_itstelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: b180e242b815d3164d7df5fcbb0df651 *Webclient\interface\interface\skins\metro2\i\op\int_izhline.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: a35248b571afcfb5baa0aaf201ced73d *Webclient\interface\interface\skins\metro2\i\op\int_izmaylovo.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: f0bf3a076bac5dbde29596f9c750f29d *Webclient\interface\interface\skins\metro2\i\op\int_j-dsl.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 8f97f6e99347f84178f9963b82e43c3b *Webclient\interface\interface\skins\metro2\i\op\int_kabinet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 4bde44f02a8d9d6726c0bce36b4e7163 *Webclient\interface\interface\skins\metro2\i\op\int_kamsannet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 003f2f9287d5050b204b5f16d2bd6a07 *Webclient\interface\interface\skins\metro2\i\op\int_kaskadtv.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e157f0f4da64edec8ba0ffef25d0f842 *Webclient\interface\interface\skins\metro2\i\op\int_komitern_online.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 38fa878af695f84e7ee98b9191baa8f8 *Webclient\interface\interface\skins\metro2\i\op\int_kontakt.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 2ac3b9861c43e5019cfab796326c92b7 *Webclient\interface\interface\skins\metro2\i\op\int_ksn_card.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: a0a28271dbd5262d5874eda5035e8b0e *Webclient\interface\interface\skins\metro2\i\op\int_kubinter.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e2df4ccd720a6e461164b09ba24a56d0 *Webclient\interface\interface\skins\metro2\i\op\int_kubitel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 8eeb7acb3ba201ef0c52d5a194a56946 *Webclient\interface\interface\skins\metro2\i\op\int_kubtel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 3d9068d077525d6ce9847d55d299e8b2 *Webclient\interface\interface\skins\metro2\i\op\int_kunsevonetworks.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 3ffe4e66563c36ade94f04546d5fd16c *Webclient\interface\interface\skins\metro2\i\op\int_kvantum.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e342cd2aad1a4e24ca640cb9cf5e1e0b *Webclient\interface\interface\skins\metro2\i\op\int_kvarc.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 552adf673d7d92879d4ac3a90bf8c751 *Webclient\interface\interface\skins\metro2\i\op\int_kvindex.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: bec32ea37031b7da785dfec071e98f74 *Webclient\interface\interface\skins\metro2\i\op\int_lancom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: bac37cdaa0e17bb9e17dee5c63f16ebe *Webclient\interface\interface\skins\metro2\i\op\int_lanpolis.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 925087bf450c08dabe03c8f1d4ea79be *Webclient\interface\interface\skins\metro2\i\op\int_lantek.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: df5da32cadfee75cab8cd3e655a24179 *Webclient\interface\interface\skins\metro2\i\op\int_lefortovo_net.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e84bcc1250460f435a62b8ee09c4e793 *Webclient\interface\interface\skins\metro2\i\op\int_linkintel.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: ed771ef6c2700b09b1a2fb8047856aa7 *Webclient\interface\interface\skins\metro2\i\op\int_linky.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e225a9499134f523837525753c408978 *Webclient\interface\interface\skins\metro2\i\op\int_logoslink.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 26f62d7a930d9fc5431444b8db1a53ae *Webclient\interface\interface\skins\metro2\i\op\int_luchenet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 9977212a9ed0d0b96d9180b642377dc4 *Webclient\interface\interface\skins\metro2\i\op\int_mahtelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 7fd81fc5a93243a4c3ca12d574c94048 *Webclient\interface\interface\skins\metro2\i\op\int_mannet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: f538ddd43fd9b4ed50abfdfa646d6ec8 *Webclient\interface\interface\skins\metro2\i\op\int_markitt.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: a2c2b631fa261b2056cd66aef5fa9ca8 *Webclient\interface\interface\skins\metro2\i\op\int_marynonet.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 71393c43eed9396295a858746216b0a7 *Webclient\interface\interface\skins\metro2\i\op\int_mchost.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 52f0dde7cc125777c6bc308b2ffed8d0 *Webclient\interface\interface\skins\metro2\i\op\int_mcomm.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: e8e539b94d9f68a9b77367bbe6414e99 *Webclient\interface\interface\skins\metro2\i\op\int_media-m.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: ab1551f0c1207982732de42365feb1e3 *Webclient\interface\interface\skins\metro2\i\op\int_mediaexpress.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 12b52a73face644b56015befb83cc063 *Webclient\interface\interface\skins\metro2\i\op\int_mediag.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: 5a97a01dbf9b0d7f490c546c5e005662 *Webclient\interface\interface\skins\metro2\i\op\int_melt.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: f313ae2a39c5f71699eea6845bab143d *Webclient\interface\interface\skins\metro2\i\op\int_mettemtelecom.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.409 Совпали: bc8e58102d28929568c20e3b9bd6ed5a *Webclient\interface\interface\skins\metro2\i\op\int_mgd.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
